disgust,"I had some sort of a stomach virus last week and  I vomited in  
college in the morning, then in the cake shop, three times during  
the trip home and again I got home.",
guilt,"Many years ago a friend wanted me to with her to southern Europe  
and I preferred to travel alone.  I felt guilty because I wanted  
to go on my own.",
neutral,I felt that my love was returned.,
fear,"I was convinced that someonne had broken into my flat and I  
woke up and heard sounds that frightened me.",
sadness,"I feel helpless after having tried to help someone without  
any result.",
disgust,"I think now about the way my father behaved filing a  
divorce.",
shame,"as an 8 year old, I wet myself in school.",
guilt,"as a 7 year old, I stole money from my mother.",
neutral,"I recently got a very positive answer from a clinic telling  
me that they would willingly assist and collect data for me for a  
clinical pilot study.",
fear,Every time I meet a certain dog that has once bitten me.,
anger,"after a lot of provocation my child threw a plate on the  
floor.",
sadness,"I realized that I could not communicate properly with my  
closest friend.",
disgust,"I tried to explain to my child as to why there were  
magazines wiith naked girls on them at the kiosk.",
shame,"I stole a packet of cigarettes from a neighbour  and the  
next day I owned up and returned it.",
neutral,"I began dansing, the teacher came and told me that I was  
very good and would soon get into the ballet academy. ",
fear,"A late Saturday night I found myself locked in the central  
underground station of Stockholm with a group of 50 hard rockers  
who were drunk and equipped with various kinds of chains, etc.",
anger,"I was forced to call the telephone company about a bill  
concerning a disconnected phone belonging to my landlord.  The  
bill was four months overdue and in the meanwhile he had been  
using my phone, he seemed to have no intention of having his own  
phone reconnected.",
sadness,"Whenever I read or think about the way people treat animals and  
nature.",
disgust,"I saw a T.V programme on animals in the film world  
(mistreated and used).",
guilt,"I ""hated"" one of mmy flatmates who was nice to me.",
neutral,my 6 month old son is happy and well.,
fear,"A four year girl ran away from her father straight in front of my  
car.  I was forced to use the emergency brakes.",
anger,[ After an examine I had been satisfied with.],
sadness,a colleague failed to contact me at the arranged time.,
disgust,I read racist slogans on the walls.,
shame,About Sweden's arms exports.,
guilt,Not doing something I had promised.,
neutral,I gave birth to a healthy boy.,
fear,"my husband and I spent a night by ourselves in a house which  
was in an area on the outskirts of a large town with which we were   
not familiar.  We  heard strange noises outside the house and the   
house had glass walls so the whole thing was even more  
frightening.",
sadness,"my daughter had problems with her friends and I could see  
her predicament from the window.  She was given a the cold  
shoulder.",
disgust,"I was an auxiliary nurse at the hospital and I had to change  
the nappies, for the first time, of a very old and sick woman.",
shame,"friends found out that I had been lying about where I had  
been on a particular occasion.",
neutral,"my husband and I decided to take a few days holiday after a  
particularly trying period.",
fear,"Before a hospital visit prior to a D&C under anasthesia for an  
expected miscarriage.",
anger,Exchange of points of view with my sister on a family matter.,
sadness,Treatment to become pregnant with a negative result.,
disgust,"I woke up one morning and went to the kitchen I discovered  
that our dog had diarrhoea.  There were small ""piles"" all over  
the floor and the smell was choking.",
shame,"I was young, about 6 or 7, I did not make it to the toilet  
on time.  I hid the dirty trousers in the cellar as I feared it 
being discovered by my parents.",
guilt,At work a boy was injured because of my lack of supervision.,
neutral,"I gave birth to a child and saw that it was normal it  
was put against my breast.",
fear,"During labour the foetal sounds became faint and there was a  
big alert for a forceps delivery.",
anger,"At a cash desk where I had gone to buy 16 rolls of kitchen paper  
at a reduced price.  After queuing with screaming children; it  
turned out that I had taken two 8 roll packets instead of the one  
16 roll packet to which the rebate applied.  The assistant said  
""You will have to get it another time.""",
sadness,I first heard that Tage Dannielsson had died.,
disgust,The lift of Stockholm central station stank of vomit and urine.,
shame,"On the train a drunk person touched my baby and I reacted very  
disapprovingly.  I felt ashamed later as the person had not been  
aggressive though he could have been.",
guilt,"I get irritated with my son he screams or is sick all over  
his clean clothes.",
neutral,The high school entrance exam.,
fear,"A gang of screaming and drunk youths ""captured"" a tram.",
disgust,"I was dominated by a certain person and even though I knew it I  
could not change my own reactions.",
shame,I was given detention at secondary school.,
guilt,"I splashed a child by not slowing down while driving  
through a puddle of water.",
neutral,"Yesterday, the final whistle blew at the final match between  
OIS and IFK and it was certain that OIS had won the Swedish  
title.",
